,id,headline,Lab_4a_x,Lab_4a_y,Lab_4a_z,lab_4a,label
130,eb094f264b6dbc8a68353833b3acff647525834a517aba6b977671758de3015a,Biden’s dovish posture toward Iran emboldened Tehran in its attack on Israel: experts,IE,None,None,None,1
131,e72b2fef79dc4f7b4e4b7153ded45bf4243b73b8662cd31ccf612fbcf6a58d6a,Gaza: many casualties at a camp for displaced Palestinians,VE,VE,VE,VE,2
132,fd429fbde12c4f73a95bb5d2f0ae517d8f3fc87424b84dcc7e4c899a6f51f577,"‘No ceasefire’: Israel supporters gather in Washington, DC, amid Gaza war",IE,IE,None,IE,0
133,8554c534455d26ce844584e303bb19e963bdbe4212333d22a8b00c0dff89cd32,Netanyahu's 4 principles Israel agrees to for hostage deal as negotiations pick up,IE,None,IE,IE,0
134,5c838faf8bb2da004a7a664fbe035056e70da0ae6f22c82854f89f50febc28b8,Egypt setting up Gaza border shelter for Palestinians ahead of expected Israeli offensive in Rafah: report,IE,IE,VE,IE,0
135,d21d8a5d43deda7a8c7bf9aa7df2fadbd4adb735d8853d810fcbec46ec319127,Gaza war: UN defends casualty tally amid Israeli anger,IE,IE,VE,IE,0
136,05f299d9231cd8b0f2febe1d5ef656ce88cd674f861bc5225adb78c3050abd78,Chicago anti-Israel DNC protest groups handed loss by federal judge just days before start,IE,None,IE,IE,0
137,0454e9824f7ef2f2a9c1096b3cd4f8fd3bd0b6c80331084d31226050bddc70c9,Hamas hostage is a fighter for Palestinian human rights: Grandson Daniel Lifschitz,IE,VE,VE,VE,2
138,d09f63e4c5253833f25b63a34c9da98574b31e8728289e54d9d96f0a66ac61ea,Trump says 4 words about anti-Israel protests on college campuses as arrests skyrocket,IE,IE,None,IE,0
139,1ea78d9ca789e9cdf75bb87584e98b924f71a823a1c6716ba5f4d3bbd6e2408c,First hostages set to be freed by Hamas under Israel truce deal,IE,IE,VE,IE,0
140,4c9833b3636afbac46091a8b8d9ed3e048db6618b8743824da9ea4b1e8f40d39,Will Félix Tshisekedi deliver war or peace for DR Congo and Rwanda?,None,None,IE,None,1
141,70ec4fd25bebf090419a2e5df6ceea571e3accc4900ce7e234150bbcd4b242e8,UN warns Middle East is on the brink of full-scale conflict,IE,VE,VE,VE,2
142,e94c60d2ef56ffbf4d0deb9ddd65e0eadf2425087190ebdc16dcc04ae463c7d5,Advocates demand justice after US protester killed in Israeli gunfire,VE,VE,VE,VE,2
143,b2df2d37d793938473328d8757be5426a42bd47b0e80c24d6c766e2e4fe101c4,Israeli defense minister urges US cooperation against 'Iran and its proxies' as war with Hezbollah on horizon,IE,VE,IE,IE,0
144,975ff0871ec4d8d64ce14e97ea9ee0da5f754fb6ec2307099fe49227d0620e97,"UK government official apologizes, pays damages after falsely accusing professor of supporting Hamas",IE,IE,IE,IE,0
145,9aed24d6ec526e24c47396e349e09ee30fb09482dcc7817f6322a3f0374ad67e,Gaza: Israeli PM Netanyahu says Rafah attack will happen regardless of deal,VE,VE,VE,VE,2
146,e151b313239b7f90971606cf91049a2dfa018b081735957b218db1493ea37978,Fox News ‘Antisemitism Exposed’ Newsletter: Pro-Hamas protesters riot as Netanyahu visits DC,IE,IE,None,IE,0
147,76ef940692090a704aaa1adaa3ac97e188ee35076e78434055c610d0b1295a86,US demands Israel conduct full investigation into Palestinian-American teen's killing,VE,VE,VE,VE,2
148,dcce0c5d0f48a4d6a1a4ee0edd980050e71fb4b2f4455ff4b52adc154c25cfbb,"Young liberal activists are 'disillusioned' with Biden, 'mad' about war in Gaza: 'Very precarious test'",IE,IE,None,IE,0
149,ca087f0ae4e50033adfefe3ce3e2dfe9f36f918e6e14e6ea1db74bd1dd85f022,US officials identify Buffalo Soldier killed in World War II,None,IE,None,None,1
150,edbc95da327fe4ae83fb8e291de6f8a1c5da03c7777e896cfbdc81496e52d386,"Cruz race now a 'tossup' should be warning for Texas GOP, says expert",None,None,None,None,1
151,474bb9f573f3e97ed0f51819228dbf712e8e915a5069de71f2b55ddbbaae1ee5,Colombian guerrillas launch multiple attacks against military as ceasefire breaks down,VE,VE,VE,VE,2
152,409644d8fe76226e0872b1388f58c970ef28018f8cb0fe69a8bf4e9ed8bf8803,"Gaza ‘safe zones’ led to displacement, Israeli attacks on civilians: Report",VE,VE,VE,VE,2
153,0c5bb116ae85e873649df2bc274be09c152123a985d6493fea24f1055395f65d,Israeli forces raid Gaza City's al-Shifa hospital,VE,VE,VE,VE,2
154,fb1ada0b70d080a340289d8ad824299730fd9af1aa6321bcca091689410f2732,Gaza’s food is running out amid Israel’s ‘war of starvation’,IE,IE,VE,IE,0
155,e61716688f84e85a4becf245a6a672a5f33855025aa72a5fbbba19274ead3e87,Netanyahu takes aim at 'rogue' ICC prosecutor after request for arrest warrants: 'Outrageous',IE,IE,IE,IE,0
156,ed53820ef37c8d520eef59b3273050d8c7a13c8e57f445254876447985282c77,BBC Gaza reporter: My struggle to keep family safe while covering the war,IE,VE,IE,IE,0
157,f16e40f7cf24de34bc7ab3d15ca684c681607f929a86ced3f110c35da280632a,Why are Sudan’s warring sides blocking humanitarian aid?,IE,IE,IE,IE,0
158,18bd53ae64f8e1cfc75f51c2da8cf6ab8aa71dc4c69feae4cbadc125e960cf7e,Arrest warrant issued for Central African Republic's former president over human rights abuses,None,None,None,None,1
159,3dcbe04f7e84257948a61462c56ff2b1a9595e07cb3d6319437df1c175999c04,Tribute to Scottish victim of Hamas attack on Israel,VE,VE,VE,VE,2
160,093b43f813c4ea144ac943c80f8a90375c659b19ea971e99b14f8d39bf126553,"Israel’s war on Gaza: List of key events, day 100",None,None,VE,None,1
161,623033a2a413616d189fdc34b6164c330c80beb3eebecfe2e229b0e4d304fad1,How the UN emboldened Hezbollah terror regime as war with Israel imminent: 'Complete failure',IE,None,IE,IE,0
162,fb170ba4c48b68c099a04b142970afe63af95f6daa61ec21c702e1561373a213,Israel strikes southern Lebanon as Hezbollah leader warns 'red lines' crossed,VE,VE,VE,VE,2
163,e1ff39c40f30cef07f7bd23daf71aa7e5a1808e3ded077ff570e768ca23c4709,How the US military plans to construct a pier and get food into Gaza,IE,IE,None,IE,0
164,bedcca094871b1942d2f7f77b9cdcbc5d166537dfd4cd90590798cf40563bfe6,Israeli military expands evacuation order for Gaza’s battered Khan Younis,VE,VE,VE,VE,2
165,7dbfd9aa81062359d8e5a4fb06d80cefbb16d12cf22d68e525b9cd2d5d3beb7b,Universities brace for disruption at commencements by Gaza war protesters,IE,IE,IE,IE,0
166,c6de5ac4a4b401629fb9b85f03edc9e1bd6fefe313ce3c78f951325998506e27,MI5 fears Israel-Gaza war could fuel radicalisation,IE,IE,IE,IE,0
167,64e2783c633f0bf78776b3984fb8be5f8ef59ab12481147cd73b6bfbecb9f96c,Biden ripped for decrying 'Islamophobia' amid antisemitic campus protests: 'Yet another equivocation',IE,None,None,None,1
168,cb40215d3ab7538cc405df14ccfac9e697e3bd6616a2937bcb4b4c6554372068,"Newshour, Israel says Killing of Hezbollah leader is 'historic turning point",VE,VE,IE,VE,2
169,330f55f43d1b2464b23db0f2bd152e4fffea6cbda7a53c757e7e88baba8463df,Israel-Gaza war: US carries out its first aid airdrop in strip,VE,IE,VE,VE,2
170,cd0e6f1b6ac18beec5fb0f66acf9b40b6ab3379838099df2f40db1ac999d3258,US warships come under attack in Red Sea as nearly two dozen incoming missiles and drones shot down,VE,VE,VE,VE,2
171,9f8d2718ccd775d16a33a7a13dd7bce5093603621bc43496f4ce09d44e0aed53,"Egyptian president ‘rejects’ effort to push Palestinians to Egypt, warns it could jeopardize peace with Israel",IE,IE,IE,IE,0
172,9877f4bfd62e93403db50523f3919b2a648f0678ece4607f12954628c57c87df,UN warns of catastrophe in Darfur,IE,None,IE,IE,0
173,99227f91df45588dbec052ef65f341866f8e82d34131ccb6c02ddeaadac54c3a,Israel frees hospital chief with prisons ‘full’ of Gaza captives,IE,IE,VE,IE,0
174,63ac5eeb52f73aaef2c85e8a07bae42beab6765e5ecb8c949776d1e3b4adad2f,"Israel’s war on Gaza: List of key events, day 154",None,None,VE,None,1
175,7030b2c361abac93bd4c16998c6825b89865305af5931750599a41ff0a5a2ae9,Assad arrest warrant: ‘Hope and pain’ for Syrian chemical attack survivors,None,VE,VE,VE,2
176,188eba3ecfe46c877401a1c3f23bf0c03b5beaa29487c2538d8757b1ae6eb08c,US lawmakers see wave of new bills aiming to define antisemitism,IE,IE,IE,IE,0
177,cbde66f008837cc7e3c9bf3e9c6312b6c74f8cd1fb1fe2a57dba5109d4a4179a,Video: Hijabi women arrested during US anti-war protest,IE,IE,None,IE,0
178,c87ff83aa103ad09b658cc4d812f482dee6de3e5266510d43932d161b26721ee,The Global Story - Braced for war: Life inside Lebanon,None,None,IE,None,1
179,6dd5f7b0a65bc28d9b7e48053e93b8fa80fd8f1a8260f927dea6268555551547,Photos: Rafah is a rubble-strewn ghost town two months after Israel invaded,VE,VE,IE,VE,2
180,eb208c73faf2224a6273897d64cb800700f5f76da8b09dece0f7575aa128625a,Voter breaks silence after Biden campaign staffer tried to end interview critical of the president: 'Chilling',None,IE,None,None,1
181,ab57c2f7d2d7efa6fd7620443c732aa3ac8326e4a8b8be606fedfb436c6d630a,"Israel’s war on Gaza: List of key events, day 155",None,None,VE,None,1
182,bf27333d43a6e05e2fd63ad97493cc2710200e7a2a0f8875188d57d589bd478f,"Bradford: Four arrested after pro-Palestine protest, say police",IE,IE,VE,IE,0
183,69501b668155c21dd9da07393db0bbb6f7ba266326e0e32eff32dac484b1a62f,Dearborn’s anti-Biden activists won’t rubber-stamp president’s Harris endorsement,None,None,None,None,1
184,d4e651cf97b943c1379af5a316498d37a00ec3b60dd453f93f15664c371d32e1,"Israel Gaza war: Hamas-run health ministry says Gaza death toll passes 10,000",VE,VE,VE,VE,2
185,8fdc704149b04d9184a1958c6dbddfef37d755c3342fa43029da946f7e776c2f,Outspoken Black man': 'Squad' Rep Bowman points to this reason for pro-Israel lobby's attacks,IE,None,None,None,1
186,53b2bfffdabd220fa0fc7d64e62cf9032ba2e3c28b46f908dc52880b99aa21b9,Heavy metal star issues on-stage rebuke of Hamas in support of Israel after young fan gives him gift,IE,IE,None,IE,0
187,791b8e18ee1137a432e401b1f50627e05a946c8463e774cd9759a1abd29c7d98,Children among those killed after Israel bombs two schools in Gaza,VE,VE,VE,VE,2
188,ed7f5b6176637d33df1d5e2996a38a56a03404a9a0fd7303c66f4e41947ed0fb,Violence escalates between Israel and Lebanon’s Hezbollah amid Gaza assault,VE,VE,IE,VE,2
189,6b02652f5d9c63bf950c8fa32be1ecd3e620d0b76d49c41484ca80c17b505b95,Red Sea attacks: Greek vessel hit by missile fired by Houthi rebels,None,None,VE,None,1
190,a689c9ff18a542ecc44d764d71e7be6c33c739520822a891d66c639f36fd4732,Argentina arrests 3 for alleged terror cell connections,None,VE,VE,VE,2
191,acfc6478dc4a1d45404bfcc418c67922a50e695eec680c1fd46ed2dccfb387b3,"Israel identifies 100 UNRWA employees who work as 'terrorist operatives', asks for their dismissal",IE,IE,VE,IE,0
192,5f0c59b6009d6634f5c514120a2dd37571fa18ddc41083950d537d80c6e2eb81,"Stefanik grills Harvard president over students calling for 'intifada,' rampant antisemitism on campus",IE,IE,None,IE,0
193,e582bcd7cc514093fcc5e8b33874ca229e1e3796ae7f563d145fdfcd03b96bc1,US sanctions individuals implicated in West Bank attacks,IE,IE,IE,IE,0
194,5f210472cd09c7986bb8121db65a8c39e2ee5da5096f617b39b67a1eced5a1fb,‘Terrorism’: Israel-Hamas conflict has gone ‘beyond war’ says Pope Francis,IE,IE,None,IE,0
195,172781074edb4476e3e2ceec0108b5064635d8feea2893b55ceab6fe9b206f66,"Hamas attack on Israel rocks 2024 presidential campaign, instantly altering the political conversation",IE,IE,IE,IE,0
196,8afb0a1f4ea7bf1f4bd846c19ddda346b87b91e852a5dda4f425500dd01528a1,"Israel will be the ‘ultimate loser’ in war with Hezbollah, Iran says",IE,IE,VE,IE,0
197,1b584490560d7ec736b54c00d2a790325821708660d088a918cfe9315350271b,Ohio politicians react to Biden visiting East Palestine after 1 year: 'Too little too late',IE,IE,IE,IE,0
198,0c5285e4146c8a70e1fb9968e2689aa3c648041a1eb1cf3d1c59fc2274cf9676,Greta Thunberg interrupted at climate protest after changing the topic to the Israel-Hamas war,IE,None,None,None,1
199,45e81dd1924e1aa823d324f6d5f0989f9884a036fcf623123bdb28fd340024d4,What’s behind Israel’s threat to attack Rafah?,None,None,IE,None,1
200,4fb0b90c8af7526d3cb34415e947729dbb3dff1d2afeea91ccb4a52a9d9e9bc2,France bans 28 Israeli settlers over West Bank violence,IE,IE,VE,IE,0
201,1ed2810e8fd0f5e83f80ddf08098fe164e9d8e242b012f3a556babd55bcf2eb9,Israeli army launches attacks on targets in Syria and Lebanon,VE,VE,VE,VE,2
202,d80653f50360e63f00b3fd52ae1269b406dc8afa8371017eb23dc9d280a8de0a,How Israel’s war on Gaza is destroying Palestinian education,IE,IE,VE,IE,0
203,67cb737159df1553952ed11a54afdb7280ee3ee779c99026aa9f6a0b1004e14a,Six months of devastation in Israel’s war on Gaza with no sign of an end,VE,VE,None,VE,2
204,674e71bda1b9c05dde3ec144e49562af090b1d9bf8273cccdd80331621f055e4,How is satire being used to highlight Israel’s war on Gaza?,IE,None,IE,IE,0
205,820f8dc641e97aeea9587ef85706f34147ae310d24973df29896d6151da3f83f,Hamas terror leaders hiding across Middle East away from war in Gaza,VE,IE,IE,IE,0
206,c8ee7e71ba02e62dd5d347996075d3076f4968597efcac5449cfcf2d8861c8a2,US and Chinese diplomats agree to strengthen ties and prevent escalation of Israel-Hamas war,IE,None,IE,IE,0
207,f370edc03a15a410bb3deaea3a01805a96da243a290ea67765f15dd997e05769,"Outraged staff, parents slam Minnesota teachers union's 'antisemitic, hostile' stance on Israel-Hamas war",IE,IE,IE,IE,0
208,853bb0fb92df696bddcb4c7b4078059e0a0f88a45f9d03cce2fffa92777afa82,Unicef: Situation for children getting worse in Israel-Gaza war,IE,None,IE,IE,0
209,648952ff45d8f3a50a1b03ffb6d9f333c06be68c0fcb336625a7cc7f5e53ed2c,Israeli troops withdraw from Shifa Hospital in Gaza: IDF,VE,None,VE,VE,2
210,31d73b7112a8f9caec914a90e107fb78e7cec5ff963d4279cab9e8d38c421608,"3 years later, Afghanistan War veterans haven't forgotten – have you?",None,None,IE,None,1
211,19e18e355d1543b1dacf6d022470a791a2958842d71b70d28d8ef00cc8f9ae12,"Bill Clinton, Barack Obama, raise a $25 million bulwark for Biden as Dems fret over Trump poll advantage",None,None,None,None,1
212,c878df0beb857b0a732e9b10d4dca6b28cf3039a95e35d7702600a4a4e458029,Indiana reporter arrested for threats against pro-Israel officials: 'Kill every Jew',IE,IE,VE,IE,0
213,9cebe8e5e2ed1f52c6d7d374a0a3564536f705e4bb11676d46765966b5ed47c7,Palestinian dies an hour after Israel arrests him from occupied West Bank,VE,VE,VE,VE,2
214,8e69aeaa9125dd92ab426bef3e0f176cf2cb2f5149485ad8d4d53570d47c832d,"Israel’s war on Gaza: List of key events, day 93",None,None,VE,None,1
215,baf671034d529d38dc2a9dc7c267fc687e510142e5114449db3f87662bc085cd,Iran’s top diplomat discusses Israel’s war in Gaza with Hezbollah leader,IE,None,None,None,1
216,00a7bf4e966c025ef34cc9f638a7428ad6c89ed1991fb2073e2da694de15fd24,"White House, Pennsylvania officials denounce anti-Israel restaurant protest: 'Blatant act of antisemitism'",IE,IE,IE,IE,0
217,b9a0c4fe1a341c8a117db30a603a100581c13e7d65296875ff09059720cfdd18,"Netanyahu ready to make partial cease-fire deal, vows war will continue until Hamas is eliminated",IE,IE,IE,IE,0
218,8f62c2343717ad7cbd9f2182cdb543a6d54deae72c34598922e40d02be51adae,"More UK students occupy campuses, in Gaza protest",IE,IE,IE,IE,0
219,30c70877b74b21259bd14a3c700c345b81fa84c25d010ae6eb998eda7e96b2bd,Is anywhere in Gaza safe from Israeli attacks?,VE,None,VE,VE,2
220,a1160b8ee231c75068517edeec363c0583c6a0fbead6585d71b4a95a67384d14,Israel says troops are preparing for a possible ground incursion in Lebanon,VE,VE,VE,VE,2
221,e1c47df5d23a3e2c06fee38a0567f430fe82ee899b11806829e32dc842439c1c,Americast - Could the Israel-Gaza war cost Biden the election?,IE,None,None,None,1
222,66b33b13e7ed6810f76f6c9b10a2b7b377b11e400107f3c3bcb9eecf82f6bdf7,Michigan voters call on Biden to press for Israel cease-fire or risk defeat to Trump,IE,IE,None,IE,0
223,7015a2098396821d1ba1fabfb7dc707607f4ecf5b5f00e0043c35e5f319ffe89,World recoils following Israeli attack on aid convoy,VE,VE,VE,VE,2
224,5282cac633703427e2f49c167d3c6c295f0b9bcfdb77b12a1a4a3e5611527b68,"Israel prepares for possible ground assault in Lebanon, military chief says",VE,VE,VE,VE,2
225,0e814a6f6289b5b106b2356ae2d448488d58bdd0c69440b64fb6234b42c3f643,New Israeli border inspection point for Gaza aid won’t solve Rafah backlog,IE,IE,VE,IE,0
226,b861a79b9fd3f14e960e7f4c0d8f775abf824109bd4317ac64ff62d5a724ae38,We are not fine': War casts shadow over Eid al-Fitr in Gaza,IE,VE,IE,IE,0
227,af7950803c29890e1bd30bf58a25e255fb4f5e8d9f838d9f1524ce63a02e4dbc,Campus protests: Hundreds arrested at universities across US as Gaza demonstrations continue,IE,IE,IE,IE,0
228,89acb455293973d10729ead1095804288923f281b4782928cbecb2a0fe0506d0,"Israel’s war on Gaza: List of key events, day 113",None,None,VE,None,1
229,afa7807513b84e4a94842a53dd9508a8fb8788a985953adb41166627ce727d09,Netanyahu: Israel will carry out Rafah offensive with or without deal,VE,VE,VE,VE,2
230,cc50e3118a9f92335f8f8ca51511e2635228a6aa983f99e1fb142506cb4d07cb,Gaza school attack renews calls for US to end support for Israel,VE,VE,VE,VE,2
231,e2cf9a8c3e81a0c6cf1d8eff47e06220a21d9f0949340cab738f6d3f1efdad37,Hamas attack survivor pleads for release of 11-year-old Hamas hostage,IE,VE,VE,VE,2
232,77e98b85308868c02a4841d8dace55733c369e99676ff39a333de9ab9e33449a,Gaza/Israel protests: Met Commissioner calls for clarity,IE,IE,None,IE,0
233,50c27c6eea5ae5630f951cd30146bf6dd7deacc65767973604d7228c6d1ceae8,Fox News ‘Antisemitism Exposed’ Newsletter: Jewish students feel targeted as college resumes,IE,IE,None,IE,0
234,81f95dc19682a668c0b0e72bf53abeaad158158489830f8cc8f7d809cbe27a61,Gaza war extends toll on Israel’s economy,IE,IE,IE,IE,0
235,47c63b313b48959f4772d5f60b4cfb6dbfa62ae32fcf49aeb32cb501497c717b,"Trump campaign calls performance at Black journalist event ‘masterclass’ in fighting ‘fake' Harris, media",None,IE,None,None,1
236,1c014f440a80d979794dbb16ddb9d62d89b9db633d40d26e4633daae6755014a,Squad' member Rep. Tlaib calls for Netanyahu's arrest; GOP senators warn ICC of serious repercussions,IE,None,None,None,1
237,03edb2bd5415c3f45d7fce60e71e1f4b7c0f9b56a75898aa2ae9ff99af35400b,What is behind Turkey's staunch support for Hamas in Gaza?,None,None,None,None,1
238,8d02d6e53fa6b37090a42642af30fd73eb9300d75ec921c73b94621510c16f38,Kerem Shalom crossing: Israeli protesters hold up aid trucks to Gaza,VE,IE,VE,VE,2
239,84b847606e1096b5834f8ecc7e6aa7cb46e67cc6a1fc1bd79aa0a4596638479e,Photos: Mass protests in Israel as calls for captive deal intensify,IE,IE,IE,IE,0
240,9d3cf636d0fdc8ae43ad706da04fd22e254f828c3000c8d489cfa308f319fdcd,‘There is no life’ after Oct 7: An Israeli mother grapples with grief one year after Hamas’ devastating attack,IE,IE,IE,IE,0
241,414d759102802fe0cb4e5b404c706a3ce9300c6b0b82e67da85de5497b823099,"Rob Reiner praises Harris camp, DNC for 'protecting' anti-Israel agitators' 'right to protest'",IE,IE,None,IE,0
242,55f5934bc10029bc8e1e0f6f7a088fdc4fcccf42d317421277a49e894fc2527c,Israel-Gaza attacks: Four arrests made at Manchester vigil,IE,VE,VE,VE,2
243,4e81f6c71052bcf8420aae982f9421b116f9aed158b76691736ff34af5971f44,Police warn of UK attack risk as anti-terror hotline calls surge,IE,IE,None,IE,0
244,729e0fe4781d4f5a22364ceff2fea7b3b401b6bc42b9c43bb4a2a29c04772bec,Israel sends soldiers to north fearing attack from Hezbollah in Lebanon,VE,VE,VE,VE,2
245,f077b21c7b2d2ccd9be51b7d8d2c30147d2799446f509efe886b0b78593da2ba,Israel slams German government’s decision to arrest Prime Minister Netanyahu over ICC warrant,VE,None,VE,VE,2
246,96636a070fff97e63101e7503497a1589a941ffce5e23846c50664e2e1b2c9ab,Greek FM: No review of Israel defence deals amid war on Gaza,IE,None,None,None,1
247,2ba6185cbcb9d0a9521982bf4056aa3d126f127a41490a4fcda149aeafe0e56a,"Palestinian protesters release maggots, crickets in Watergate Hotel in protest of Netanyahu visit",VE,VE,None,VE,2
248,3262885b13a6410859389d7c10ad51bffb9c74092fe5922f8de96c6157b57d27,Are Israel’s attempts to demoralise the Palestinians backfiring?,IE,VE,IE,IE,0
249,e789b4831cbd6998333372006f07bcf9dae65a6e3d4c3d3b1db6d4ab372f7c9f,"Global News Podcast, Iran launches massive missile attack on Israel as Netanyahu vows 'consequences",VE,VE,VE,VE,2
250,92c6ded7c58fce5d2110ad062797e9b320b85e508f54e7f2c553c0999d69a002,Group of 28 premature Gaza babies evacuated to Egypt amid Israeli attacks,VE,VE,VE,VE,2
251,6aa52dd178a8b7a8e885c98c51c7cdfeff5cc972ec5fe581fb1f13ba53ab83c9,Orthodox Jewish student sues Columbia over 'virulently hostile' environment in the wake of Oct. 7 attack,IE,IE,None,IE,0
252,412860fc031ee637db301829af6be74a80f4e738459107bb77789f8aba79a1aa,"Irish-Israeli girl, 9, whose father thought she was killed by Hamas terrorists among hostages freed from Gaza",VE,VE,VE,VE,2
